name,country_code,latitude,longitude,population
Liepāja,LV,56.50474,21.01085,66680
Jūrmala,LV,56.968,23.77038,52154
Jelgava,LV,56.65,23.71278,54701
Daugavpils,LV,55.88333,26.53333,77799
Tobruk,LY,32.08963,23.95385,141499
Darnah,LY,32.76704,22.63669,102581
Benghazi,LY,32.11486,20.06859,757490
Al Marj,LY,32.49257,20.82909,85315
Al Bayḑā’,LY,32.76272,21.75506,129439
Ajdabiya,LY,30.75545,20.22625,131773
Zliten,LY,32.46739,14.56874,203790
Tarhuna,LY,32.43501,13.6332,52420
Tājūrā’,LY,32.88167,13.35056,100000
Sirte,LY,31.20892,16.58866,106705
Şurmān,LY,32.75668,12.57159,77114
Şabrātah,LY,32.79335,12.48845,83398
Sabha,LY,27.03766,14.42832,149329
Qaşr Bin Ghashīr,LY,32.68333,13.18333,100069
Misratah,LY,32.37535,15.09254,355657
Janzūr,LY,32.81868,13.01727,154389
Zawiya,LY,32.75222,12.72778,186123
Az Zāwīyah,LY,32.7571,12.72764,200000
As Sawānī,LY,32.71667,13.06667,57069
Al Ajaylat,LY,32.75718,12.37633,130546
Al Khums,LY,32.64861,14.26191,201943
Al Jumayl,LY,32.85286,12.0612,102000
Al Jadīd,LY,27.05,14.4,126386
Al Ḩurshah,LY,32.76472,12.67389,81119
Al ‘Azīzīyah,LY,32.53194,13.0175,52404
Msalātah,LY,32.58345,14.03627,73907
Youssoufia,MA,32.24634,-8.52941,73848
Tiznit,MA,29.69742,-9.73162,81569
Tirhanimîne,MA,35.23619,-3.95453,55827
Tiflet,MA,33.89469,-6.30649,94684
Tétouan,MA,35.57845,-5.36837,415810
Temara,MA,33.92866,-6.90656,342345
Taza,MA,34.21,-4.01,162110
Taroudant,MA,30.47028,-8.87695,87520
Taourirt,MA,34.40731,-2.89732,112908
Tan-Tan,MA,28.43799,-11.10321,79942
Souq Sebt Oulad Nemma,MA,32.2973,-6.70301,65601
Sidi Slimane,MA,34.26479,-5.92598,101541
Sidi Kacem,MA,34.22149,-5.70775,82632
Sidi Bennour,MA,32.65236,-8.42769,60948
Settat,MA,33.00103,-7.61662,155333
Sefrou,MA,33.83186,-4.828,87234
Salé,MA,34.0531,-6.79846,972299
Safi,MA,32.29939,-9.23718,336883
Oulad Teïma,MA,30.39467,-9.20897,97608
Oujda,MA,34.68139,-1.90858,539711
Oued Zem,MA,32.8627,-6.57359,104029
Ouezzane,MA,34.79584,-5.57849,65088
Ouarzazate,MA,30.91894,-6.89341,77603
Nador,MA,35.16813,-2.93352,176600
Al Aaroui,MA,35.0109,-3.00938,51976
Mohammedia,MA,33.68607,-7.38298,227799
Midelt,MA,32.6852,-4.74512,60390
Meknes,MA,33.89352,-5.54727,568295
Mdiq,MA,35.68313,-5.32871,61398
Martil,MA,35.61662,-5.27522,70274
Marrakesh,MA,31.63416,-7.99994,995871
Larache,MA,35.19321,-6.15572,136505
Ksar El Kebir,MA,35.00044,-5.90378,138262
Khouribga,MA,32.88108,-6.9063,214241
Khenifra,MA,32.93492,-5.66167,128318
Kenitra,MA,34.26101,-6.5802,470949
Kasba Tadla,MA,32.5977,-6.26844,51697
Inezgane,MA,30.35535,-9.53639,142320
Ifrane,MA,33.52666,-5.11019,73782
Guercif,MA,34.22568,-3.35361,99238
Guelmim,MA,28.98696,-10.05738,129200
Fnidek,MA,35.84906,-5.35747,84558
Al Fqih Ben Çalah,MA,32.50213,-6.68771,111402
Fès al Bali,MA,34.0701,-4.95473,156000
Essaouira,MA,31.5125,-9.77,85137
El Kelaa des Srarhna,MA,32.05121,-7.41079,103982
El Jadida,MA,33.25682,-8.50882,212863
Ad Darwa,MA,33.37487,-7.5356,52108
Dar Bouazza,MA,33.51535,-7.81677,165295
Bouskoura,MA,33.44976,-7.65239,112501
Berkane,MA,34.92,-2.32,119284
Benslimane,MA,33.61601,-7.12153,62352
Ben Jerrar,MA,30.26224,-9.50377,53026
Beni Mellal,MA,32.33725,-6.34983,210397
Beni Enzar,MA,35.26,-2.93,61786
Ben Guerir,MA,32.24088,-7.95397,96777
Berrechid,MA,33.26553,-7.58754,149201
Azrou,MA,33.43443,-5.22126,59348
Khemisset,MA,33.82404,-6.06627,143640
Al Hoceïma,MA,35.25165,-3.93723,395644
Aïn Harrouda,MA,33.63737,-7.44971,68161
Ain El Aouda,MA,33.80333,-6.79461,54397
Agadir,MA,30.42018,-9.59815,698310
Skhirate,MA,33.8527,-7.03171,65272
Errachidia,MA,31.9314,-4.42663,100870
Dakhla,MA,30.41145,-9.55344,55618
Dchira El Jihadia,MA,30.37345,-9.54761,109564
Ait Melloul,MA,30.34164,-9.50356,187652
Lqoliaa,MA,30.29759,-9.46597,90890
My Drarga,MA,30.37733,-9.47342,55631
Sidi Taibi,MA,34.18698,-6.68176,51050
Salé Al Jadida,MA,33.99722,-6.74047,200000
Bejaâd,MA,32.77133,-6.39231,51206
Ouislane,MA,33.91406,-5.48969,95995
Lahraouyine,MA,33.54138,-7.52848,70783
Souk El Arbaa,MA,34.68473,-6.00344,75635
Tiraspol,MD,46.84274,29.62909,157000
Rîbniţa,MD,47.76817,29.01,55455
Chisinau,MD,47.00902,28.85938,635994
Bender,MD,46.83156,29.47769,110175
Bălţi,MD,47.76314,27.92932,125000
Podgorica,ME,42.44124,19.26309,236852
Nikšić,ME,42.7731,18.94446,58212
Toamasina,MG,-18.1492,49.40234,345107
Toliara,MG,-23.35,43.66667,178725
Tôlanaro,MG,-25.03249,46.98329,71258
Sambava,MG,-14.26667,50.16667,89003
Morondava,MG,-20.28869,44.31782,56671
Moramanga,MG,-18.94948,48.23007,60456
Mahajanga,MG,-15.71667,46.31667,260556
Ivato,MG,-18.8,47.48333,52376
Imerintsiatosika,MG,-18.98333,47.31667,74085
Fianarantsoa,MG,-21.45267,47.08569,203105
Antsiranana,MG,-12.31732,49.29188,136959
Antsirabe,MG,-19.86586,47.03333,260907
Antsalova,MG,-18.66667,44.61667,58280
Antanifotsy,MG,-19.65,47.31667,70626
Antalaha,MG,-14.90033,50.27876,71898
Hell-Ville,MG,-13.39718,48.26663,53219
Ambovombe,MG,-25.17838,46.08722,69265
Ambilobe,MG,-13.2,49.05,66029
Ambatondrazaka,MG,-17.83333,48.41667,50463
Ambanja,MG,-13.669,48.453,63884
Veles,MK,41.71556,21.77556,57873
Tetovo,MK,42.00973,20.97155,63176
Skopje,MK,41.99646,21.43141,474889
Prilep,MK,41.34514,21.55504,73814
Kumanovo,MK,42.13222,21.71444,75051
Gostivar,MK,41.79601,20.90819,50974
Bitola,MK,41.03143,21.33474,69287
Čair,MK,42.01528,21.44111,64773
Kisela Voda,MK,41.94889,21.50278,58216
Timbuktu,ML,16.77348,-3.00742,84208
Sikasso,ML,11.31755,-5.66654,349324
Ségou,ML,13.44032,-6.25947,205787
San,ML,13.29701,-4.89627,103227
Nioro,ML,15.23074,-9.59356,51933
Niono,ML,14.25054,-5.98679,52584
Mopti,ML,14.4843,-4.18296,186187
Markala,ML,13.68427,-6.07352,53738
Koutiala,ML,12.38723,-5.46507,218031
Koulikoro,ML,12.86273,-7.55985,64128
Kita,ML,13.03885,-9.48817,75598
Kayes,ML,14.44776,-11.44393,194716
Kati,ML,12.74409,-8.07257,130254
Kalaban Koro,ML,12.57329,-8.02907,148247
Gao,ML,16.27167,-0.04472,133110
Pèlèngana,ML,13.4274,-6.222,50552
Fana,ML,12.7787,-6.9564,56809
Bougouni,ML,11.41769,-7.48323,90234
Dialakorodji,ML,12.70354,-7.96463,70619
Yenangyaung,MM,20.46504,94.8712,110553
Yawnghwe,MM,20.65973,96.93376,188083
Yamethin,MM,20.43189,96.13875,59867
Taungoo,MM,18.94291,96.43408,106945
Thongwa,MM,16.75998,96.52498,52496
Thayetmyo,MM,19.32076,95.18272,98185
Thaton,MM,16.91867,97.37001,123727
Tharyarwady,MM,17.65399,95.78813,54386
Dawei,MM,14.0823,98.19151,136783
Taunggyi,MM,20.78919,97.03776,160115
Taungdwingyi,MM,20.0065,95.54531,70094
Tachilek,MM,20.4475,99.88083,51553
Thanlyin,MM,16.76887,96.24503,69448
Sittwe,MM,20.14624,92.89835,177743
Shwebo,MM,22.56925,95.69818,88914
Sagaing,MM,21.8787,95.97965,78739
Pyinmana,MM,19.7381,96.20742,97409
Pyay,MM,18.81996,95.21562,135308
Pyapon,MM,16.28543,95.67882,65601
Bago,MM,17.33521,96.48135,244376
Pakokku,MM,21.33489,95.08438,126938
Hpa-An,MM,16.88953,97.63482,50000
Nyaunglebin,MM,17.95363,96.72247,89626
Myitkyina,MM,25.38327,97.39637,90894
Myingyan,MM,21.46002,95.3884,141713
Mu-se,MM,23.99742,97.90109,165022
Mudon,MM,16.25624,97.7246,89123
Mawlamyine,MM,16.49051,97.62825,438861
Monywa,MM,22.10856,95.13583,182011
Mogok,MM,22.91766,96.50982,90843
Minbu,MM,20.18059,94.87595,57342
Myeik,MM,12.43954,98.60028,173298
Meiktila,MM,20.87776,95.85844,177442
Pyin Oo Lwin,MM,22.03501,96.45683,117303
Maubin,MM,16.73148,95.65441,51542
Manaung,MM,18.85479,93.72913,50680
Magway,MM,20.14956,94.93246,96954
Lashio,MM,22.9359,97.7498,131016
Lakang,MM,24.66051,97.18923,85423
Kyaukse,MM,21.6056,96.13508,50480
Kyaiklat,MM,16.44502,95.72373,52425
Kēng Tung,MM,21.63093,99.92676,171620
Kawthoung,MM,9.98238,98.55034,57949
Kanbe,MM,16.70728,96.00168,58146
Kalaw,MM,20.63459,96.56454,93032
Insein,MM,16.88874,96.10257,247675
Hinthada,MM,17.64944,95.45705,134947
Heho,MM,20.72315,96.82278,93041
Gwa,MM,17.59369,94.57996,66015
Chauk,MM,20.89921,94.81784,90870
Buthidaung Town,MM,20.87537,92.53,55545
Bogale,MM,16.29415,95.39742,68938
Pathein,MM,16.77919,94.73212,237089
Ann,MM,19.79537,94.04791,119714
Amarapura,MM,21.90709,96.04894,237618
Myaydo,MM,19.36838,95.21512,57897
Nay Pyi Taw,MM,19.745,96.12972,925000
Kyain Seikgyi Township,MM,15.82288,98.25257,246065
Ulan Bator,MN,47.90771,106.88324,844818
Erdenet,MN,49.03333,104.08333,97814
Darhan,MN,49.48667,105.92278,83883
Taipa,MO,22.15583,113.55694,112051
Macau,MO,22.20056,113.54611,649335
Fort-de-France,MQ,14.60365,-61.07418,89995
Zouérat,MR,22.73542,-12.47134,55183
Nouadhibou,MR,20.94188,-17.03842,146048
Néma,MR,16.61702,-7.25649,60000
Kiffa,MR,16.62073,-11.40208,62051
Kaédi,MR,16.15071,-13.50582,56283
Dar Naim,MR,18.10808,-15.92666,61089
Mbera,MR,15.85615,-5.79067,58985
Vacoas,MU,-20.29806,57.47833,115289
Quatre Bornes,MU,-20.26381,57.4791,77308
Port Louis,MU,-20.16194,57.49889,155226
Curepipe,MU,-20.31628,57.52594,78618
Beau Bassin-Rose Hill,MU,-20.23325,57.46609,111355
Male,MV,4.17521,73.50916,103693
Karonga,MW,-9.93333,33.93333,69486
Zomba,MW,-15.38596,35.3188,118440
Mzuzu,MW,-11.46556,34.02071,249564
Mangochi,MW,-14.47815,35.26448,60338
Kasungu,MW,-13.03333,33.48333,66152
Blantyre,MW,-15.78499,35.00854,902588
Ciudad Valles,MX,21.99631,-99.01093,124644
Zumpango,MX,19.7967,-99.09946,50742
Xochimilco,MX,19.25465,-99.10356,407885
Xico,MX,19.27032,-98.95088,384327
Álvaro Obregón,MX,19.35867,-99.20329,726664
Villahermosa,MX,17.98625,-92.93928,353577
Veracruz,MX,19.18095,-96.1429,428323
Tuxtla,MX,16.75357,-93.11578,604147
Túxpam de Rodríguez Cano,MX,20.95777,-97.40805,84750
Tultepec,MX,19.685,-99.12806,65338
Tulancingo,MX,20.08355,-98.36288,102406
Toluca,MX,19.28786,-99.65324,489333
San Bernardino Tlaxcalancingo,MX,19.02867,-98.27698,54517
Tlalpan,MX,19.29513,-99.16206,574577
Tlalnepantla,MX,19.54005,-99.19538,653410
Tláhuac,MX,19.28689,-99.00507,305076
Teziutlan,MX,19.8173,-97.35992,58699
Texcoco de Mora,MX,19.51194,-98.88293,105165
Cuautitlán Izcalli,MX,19.64388,-99.21598,484573
Teoloyucan,MX,19.74423,-99.18113,51255
Temixco,MX,18.85254,-99.22537,97788
Tehuacán,MX,18.46422,-97.39735,248716
Taxco de Alarcón,MX,18.55462,-99.60592,50399
Tapachula,MX,14.90541,-92.25891,353706
Tampico,MX,22.28519,-97.87777,309003
Santa María Chimalhuacán,MX,19.42155,-98.95038,612383
Santa Cruz Xoxocotlán,MX,17.02958,-96.73518,67086
San Pablo de las Salinas,MX,19.66658,-99.09477,156191
Zinacantepec,MX,19.28428,-99.73394,54220
San Mateo Atenco,MX,19.26757,-99.53214,67890
San Martin Texmelucan de Labastida,MX,19.28431,-98.43885,155738
San Juan del Río,MX,20.38897,-99.99637,138878
Tuxtepec,MX,18.0883,-96.12535,101810
San Cristóbal de las Casas,MX,16.73006,-92.63825,215874
San Andrés Tuxtla,MX,18.4487,-95.21327,61769
Salina Cruz,MX,16.17535,-95.19424,76596
Rioverde,MX,21.93115,-99.99488,53128
Ciudad Río Bravo,MX,25.98507,-98.08964,95647
Reynosa,MX,26.08005,-98.28456,589466
Poza Rica de Hidalgo,MX,20.53315,-97.45946,185242
Polanco,MX,19.43332,-99.19919,50000
Playa del Carmen,MX,20.6274,-87.07987,149923
Papantla de Olarte,MX,20.44655,-97.32494,53546
Pachuca de Soto,MX,20.11697,-98.73329,256584
Orizaba,MX,18.85195,-97.09957,123182
Oaxaca,MX,17.06025,-96.72544,255029
Nuevo Laredo,MX,27.47629,-99.51639,373725
Nicolás Romero,MX,19.64177,-99.3068,281799
Naucalpan de Juárez,MX,19.47851,-99.23963,834434
Montemorelos,MX,25.18909,-99.82865,67428
Miramar,MX,22.36094,-97.89997,118614
Minatitlán,MX,18.00011,-94.5569,112046
Heroica Matamoros,MX,25.87972,-97.50417,449815
Martínez de la Torre,MX,20.07082,-97.06078,60074
Magdalena Contreras,MX,19.33212,-99.21118,238431
Los Reyes Acaquilpan,MX,19.36357,-98.97707,85359
Linares,MX,24.85798,-99.56768,63104
Kanasín,MX,20.93482,-89.55871,77240
Juchitán de Zaragoza,MX,16.43603,-95.01975,88280
Jiutepec,MX,18.88139,-99.17778,162427
Xalapa de Enríquez,MX,19.53124,-96.91589,424755
Ixtapaluca,MX,19.31556,-98.88284,322271
Iztacalco,MX,19.39528,-99.09778,384326
Iguala de la Independencia,MX,18.34536,-99.5413,118468
Huauchinango,MX,20.17376,-98.05491,56206
Ciudad de Huajuapan de León,MX,17.80787,-97.77956,53043
Ciudad Mante,MX,22.74277,-98.97172,84787
Cuernavaca,MX,18.9261,-99.23075,338650
Cuautla,MX,18.8106,-98.93525,157336
Cuautitlán,MX,19.67052,-99.17989,178847
Delegación Cuajimalpa de Morelos,MX,19.3692,-99.29089,160491
Cozumel,MX,20.50038,-86.94272,77236
Coyoacán,MX,19.3467,-99.16174,620416
Córdoba,MX,18.8842,-96.92559,140896
Comitán,MX,16.24004,-92.13668,166178
Coatzacoalcos,MX,18.14905,-94.4447,235983
Coatepec,MX,19.45229,-96.96148,53621
Coacalco,MX,19.62923,-99.10689,277959
Ciudad Victoria,MX,23.74061,-99.14364,332100
Ciudad Madero,MX,22.2475,-97.83665,197216
Ciudad del Carmen,MX,18.64592,-91.82991,169466
Cholula,MX,19.06406,-98.30352,87897
Chilpancingo,MX,17.55228,-99.50124,187251
Chicoloapan,MX,19.41687,-98.90202,172919
Chetumal,MX,18.51957,-88.30397,169028
Chalco,MX,19.26174,-98.89775,168720
Cárdenas,MX,18.00135,-93.37559,91558
Cancún,MX,21.17429,-86.84656,628306
Campeche,MX,19.84073,-90.51676,220389
Cadereyta Jiménez,MX,25.58896,-100.00156,68111
Cadereyta,MX,25.58333,-99.98333,67994
Azcapotzalco,MX,19.48698,-99.18594,414711
Atlixco,MX,18.90815,-98.43613,86690
Ciudad López Mateos,MX,19.55793,-99.25675,489160
Amozoc de Mota,MX,19.04611,-98.045,77106
Altamira,MX,22.39309,-97.93857,59536
Acayucan,MX,17.94979,-94.91386,50934
Acapulco de Juárez,MX,16.84942,-99.90891,673479
Huamantla,MX,19.31451,-97.9252,51996
Tlaxcala,MX,19.31777,-98.23846,84670
Villa Vicente Guerrero,MX,19.12123,-98.16572,60001
Tepexpan,MX,19.61387,-98.9364,102667
Benito Juarez,MX,19.3984,-99.15766,355017
Venustiano Carranza,MX,19.44361,-99.10499,430978
Miguel Hidalgo,MX,19.43411,-99.20024,372889
Cuauhtémoc,MX,19.44506,-99.14612,531831
Huixquilucan,MX,19.35985,-99.35016,124846
Santiago Teyahualco,MX,19.65985,-99.12493,53684
Ojo de Agua,MX,19.68028,-99.01,242272
Buenavista,MX,19.60833,-99.16944,206081
Ixtapa-Zihuatanejo,MX,17.64344,-101.55212,67408
Zamora,MX,19.9855,-102.28387,141627
Zacatecas,MX,22.76843,-102.58141,129011
Zacapú,MX,19.81396,-101.79157,50112
Frontera,MX,26.92814,-101.45212,69462
El Pueblito,MX,20.54006,-100.44093,71254
García,MX,25.81201,-100.59874,93641
Ciudad de Villa de Álvarez,MX,19.26722,-103.73778,117600
Valle de Santiago,MX,20.3914,-101.19222,68058
Uruapan,MX,19.41116,-102.05644,299523
Uriangato,MX,20.14085,-101.18251,51382
Torreón,MX,25.54389,-103.41898,735340
Tonalá,MX,20.62263,-103.24168,408759
Tlaquepaque,MX,20.64121,-103.29342,650123
San Francisco Tesistán,MX,20.79729,-103.47712,62397
Tepic,MX,21.50733,-104.89332,332863
Tepatitlán de Morelos,MX,20.81692,-102.76347,91959
Tecomán,MX,18.91614,-103.87713,85689
Tecate,MX,32.566,-116.63187,64764
Soledad de Graciano Sánchez,MX,22.18912,-100.93792,332072
Silao,MX,20.94356,-101.42703,74242
Santa Catarina,MX,25.67325,-100.45813,268347
San Nicolás de los Garza,MX,25.74167,-100.30222,443273
San Miguel de Allende,MX,20.91528,-100.74389,69811
San Luis Río Colorado,MX,32.4555,-114.77037,176685
San Luis Potosí,MX,22.15234,-100.97135,722772
Cabo San Lucas,MX,22.89088,-109.91238,68463
San José del Cabo,MX,23.05406,-109.70367,69788
San Francisco del Rincón,MX,21.01843,-101.85515,71139
Saltillo,MX,25.42595,-100.97963,709671
Salamanca,MX,20.57196,-101.19154,160682
Sahuayo de Morelos,MX,20.05859,-102.71575,64431
Sabinas,MX,27.85591,-101.11738,54905
Rosarito,MX,32.36044,-117.04645,65278
Ramos Arizpe,MX,25.53928,-100.94742,66554
Puerto Vallarta,MX,20.617,-105.23018,203342
Puerto Peñasco,MX,31.31716,-113.53799,56756
Piedras Negras,MX,28.70007,-100.52353,150178
Pátzcuaro,MX,19.51594,-101.60887,55298
Ocotlán,MX,20.35116,-102.76832,83769
Nuevo Casas Grandes,MX,30.41552,-107.91166,55553
Navojoa,MX,27.07057,-109.44345,113836
Morelia,MX,19.70078,-101.18443,743275
Monclova,MX,26.90687,-101.42056,215271
Mazatlán,MX,23.22163,-106.41885,381583
Matehuala,MX,23.64824,-100.64334,77328
Matamoros,MX,25.52699,-103.2285,52233
Manzanillo,MX,19.11695,-104.34214,159853
Los Mochis,MX,25.79097,-108.99825,256613
La Piedad,MX,20.34239,-102.0305,83323
La Paz,MX,24.14231,-110.31316,250141
Lagos de Moreno,MX,21.35875,-101.93311,98206
Ciudad Benito Juárez,MX,25.64724,-100.09582,308285
Jacona de Plancarte,MX,19.95232,-102.30781,56934
Irapuato,MX,20.67675,-101.35628,380941
Parral,MX,26.93022,-105.6664,104836
Heróica Zitácuaro,MX,19.43612,-100.35733,84307
Nogales,MX,31.30862,-110.94217,212533
Heroica Caborca,MX,30.71833,-112.15837,59922
Hermosillo,MX,29.08874,-110.96677,812229
Heroica Guaymas,MX,27.91989,-110.89888,117253
Guasave,MX,25.56792,-108.46949,71196
Guanajuato,MX,21.01858,-101.2591,72237
Guamúchil,MX,25.4587,-108.07732,63743
Guadalupe,MX,25.67678,-100.25646,673616
Guadalupe,MX,22.74678,-102.5188,170029
Gómez Palacio,MX,25.56871,-103.4996,257352
Ciudad General Escobedo,MX,25.79698,-100.31791,454967
San Pedro Garza García,MX,25.6604,-100.40651,132128
Fresnillo,MX,23.1749,-102.86785,143281
Ensenada,MX,31.87149,-116.60071,443807
Victoria de Durango,MX,24.02032,-104.65756,518709
Culiacán,MX,24.80209,-107.39421,808416
Cuauhtémoc,MX,28.40688,-106.86658,168482
Cortazar,MX,20.48362,-100.96237,61658
Colima,MX,19.24473,-103.7127,146965
Ciudad Obregón,MX,27.48642,-109.94079,329404
Lerdo,MX,25.53611,-103.52485,79669
Ciudad Hidalgo,MX,19.6927,-100.55445,60542
Ciudad Guzmán,MX,19.70413,-103.46383,111975
Ciudad Delicias,MX,28.19013,-105.47012,118071
Ciudad Acuña,MX,29.32322,-100.95217,134233
Chihuahua,MX,28.63528,-106.08889,925762
Celaya,MX,20.52353,-100.8157,340387
Arandas,MX,20.70551,-102.34514,52175
Ciudad Apodaca,MX,25.78195,-100.18839,467157
Apatzingán,MX,19.08864,-102.35704,99010
Aguascalientes,MX,21.88262,-102.2843,722250
Agua Prieta,MX,31.3224,-109.54251,77254
Acámbaro,MX,20.03085,-100.72194,57972
Dolores Hidalgo,MX,21.15611,-100.9325,59240
Ciudad Lázaro Cárdenas,MX,17.97066,-102.22124,79200
Benito Juárez,MX,19.3727,-99.1564,385439
Colonia del Valle,MX,19.38611,-99.16204,250000
Colonia Lindavista,MX,19.49156,-99.12475,100000
Colonia Nativitas,MX,19.38119,-99.13685,60000
Hacienda Santa Fe,MX,20.51806,-103.38056,86935
Fuentes del Valle,MX,19.6325,-99.13861,74087
San Salvador Tizatlalli,MX,19.26028,-99.59083,61367
Jardines de la Silla,MX,25.62944,-100.18778,53742
Zacapu,MX,19.82189,-101.78928,52806
Maran,MY,3.586,102.773,111056
Tanjong Malim,MY,3.681,101.5198,66103
Kuala Kubu Baharu,MY,3.5638,101.6581,194387
Parit Sulung,MY,1.976,102.8835,82399
Batu Pahat,MY,1.8548,102.9325,156236
Simpang Renggam,MY,1.825,103.3107,59033
Kampung Pasir Gudang Baru,MY,1.4726,103.878,145639
Pasir Gudang,MY,1.462,103.9053,312437
Kampung Larkin Lama,MY,1.5024,103.744,500000
Kota Tinggi,MY,1.7381,103.8999,52743
Taman Senai,MY,1.6006,103.6419,73176
Kulai,MY,1.6561,103.6032,63762
Skudai,MY,1.53741,103.65779,159733
Kempas,MY,1.5489,103.6965,62011
Pelentong,MY,1.5243,103.824,583640
Masai,MY,1.4907,103.8788,141730
Johor Bahru,MY,1.4655,103.7578,858118
Gelang Patah,MY,1.4484,103.5873,64375
Kluang,MY,2.03046,103.31689,169828
Segamat,MY,2.5148,102.8158,69816
Pagoh,MY,2.1495,102.7704,95202
Muar,MY,2.0442,102.5689,127897
Kuala Selangor,MY,3.35,101.25,55887
Kapar,MY,3.13333,101.38333,269627
Shah Alam,MY,3.08507,101.53281,740750
Klang,MY,3.03667,101.44333,879867
Cukai,MY,4.25,103.41667,82425
Val Dor,MY,5.25198,100.49046,88600
Kota Kinabalu,MY,5.9749,116.0724,500421
Donggongon,MY,5.90702,116.10146,78086
Putatan,MY,5.9258,116.06094,78340
Semporna,MY,4.48178,118.61119,62641
Labuan,MY,5.28028,115.2475,95120
Lahad Datu,MY,5.02298,118.32897,105622
Sandakan,MY,5.8402,118.1179,439050
Keningau,MY,5.3378,116.1602,77650
Tawau,MY,4.24482,117.89115,372615
Kulim,MY,5.36499,100.56177,170889
Padang Serai,MY,5.51307,100.55356,50757
Bau,MY,1.41667,110.15,52643
Simpang Empat,MY,4.95,100.63333,58004
Taiping,MY,4.85,100.73333,217647
Ipoh,MY,4.5841,101.0829,759952
Kuala Terengganu,MY,5.3302,103.1408,426500
Malacca,MY,2.196,102.2405,579000
Semenyih,MY,2.9516,101.843,92491
Seremban,MY,2.7297,101.9381,372917
Port Dickson,MY,2.52462,101.79651,89198
Sepang,MY,2.6931,101.7498,212050
Taman Senawang Indah,MY,2.691,101.989,64497
Temerluh,MY,3.4506,102.4176,59916
Butterworth,MY,5.3991,100.36382,107591
Perai,MY,5.38333,100.38333,65301
Bukit Mertajam,MY,5.36301,100.4667,212329
Tasek Glugor,MY,5.48032,100.49849,135786
Bayan Lepas,MY,5.29992,100.26052,130455
George Town,MY,5.41123,100.33543,158336
Serendah,MY,3.3646,101.6041,71202
Rawang,MY,3.3213,101.5767,120447
Sungai Buloh,MY,3.21,101.561,222858
Petaling Jaya,MY,3.10726,101.60671,807879
Setapak,MY,3.207,101.727,353268
Batu Caves,MY,3.238,101.682,254083
Ampang,MY,3.15,101.76667,126285
Hulu Langat,MY,3.1137,101.8142,55251
Kuantan,MY,3.8077,103.326,548014
Parit,MY,4.48333,100.91667,60988
Sitiawan,MY,4.2168,100.6996,156234
Teluk Intan,MY,4.02219,101.02083,63353
Yan Besar,MY,5.7989,100.37264,67653
Sungai Petani,MY,5.647,100.48772,228843
Pasir Puteh,MY,5.83333,102.4,137400
Kuala Krai,MY,5.5313,102.19925,105007
Kuching,MY,1.55,110.33333,402738
Sibu,MY,2.3,111.81667,198239
Kangar,MY,6.4414,100.19862,63869
Jitra,MY,6.26812,100.42167,63489
Alor Setar,MY,6.12104,100.36014,417800
Pasir Mas,MY,6.04934,102.13987,230424
Kota Bharu,MY,6.12361,102.24333,568900
Bintulu,MY,3.16667,113.03333,151617
Marudi,MY,4.18333,114.31667,90100
Miri,MY,4.39928,113.99163,300543
Ulu Tiram,MY,1.6,103.81667,75350
Seri Kembangan,MY,3.03333,101.71667,130252
Serian,MY,1.16667,110.56667,58059
Sentul,MY,3.18333,101.68333,100000
Puchong,MY,3.0,101.61667,375181
Kepong,MY,3.21398,101.64018,85960
Kampung Kangkar Teberau,MY,1.532,103.7549,412373
Kampung Sungai Kajang,MY,3.4161,101.173,84031
Kampung Sungai Glugur,MY,5.36966,100.31353,145600
Kampung Sungai Ara,MY,5.32699,100.27348,140849
Kampong Sidam,MY,5.53333,100.56667,60983
Pendang,MY,5.99516,100.47885,94033
Ijok,MY,3.31667,101.4,100899
Kampong Dungun,MY,3.21667,101.31667,58674
Kampung Bukit Baharu,MY,2.2152,102.2851,55656
Kampung Baru Subang,MY,3.15,101.53333,833571
Kampong Baharu Cheras Batu Sebelas,MY,3.05,101.76667,232100
Kampung Baru Balakong,MY,3.02938,101.74714,69302
Jelutong,MY,5.38998,100.31885,63507
Cheras,MY,3.108,101.726,135823
Bukit Tengah,MY,5.34605,100.43917,54416
Putrajaya,MY,2.93527,101.69112,50000
Kota Kuala Muda,MY,5.58822,100.37085,544984
Cyberjaya,MY,2.92281,101.65718,79200
Bandar Labuan,MY,5.28319,115.25371,54752
Bercham,MY,4.6411,101.1393,150000
Kampung Manjoi,MY,4.6192,101.0685,86266
Johor Jaya,MY,1.5392,103.8092,66000
Sri Petaling,MY,3.06881,101.68971,50000
Seri Manjung,MY,4.1987,100.67,100000
Selayang Baru Utara,MY,3.2549,101.6668,542409
Subang Jaya,MY,3.04384,101.58062,708296
Iskandar Puteri,MY,1.39324,103.62322,575977
Putra Heights,MY,2.99361,101.57255,60000
Kajang,MY,2.99424,101.78875,111200
Bukit Bintang,MY,3.14657,101.71023,120529
Bandar Sunway,MY,3.0693,101.6074,200000
Kota Damansara,MY,3.15454,101.58022,500000
